Fp1 Fz F3 F7 FT9 FC5 FC1 C3 T7 TP9 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 TP10 CP6 CP2 Cz C4 T8 FT10 FC6 FC2 F4 F8 Fp2 HEOG
3.083805859205313e-05 2.6960793547914363e-05 2.9166247259126976e-05 2.909347676904872e-05 2.4441217192361364e-06 2.9290979000506923e-05 2.6213905584882013e-05 2.894170393119566e-05 1.3332344678929076e-05 1.5580335457343608e-05 2.3174025045591407e-05 2.7782220058725215e-05 2.1387873857747763e-05 2.00535032490734e-05 1.297387461818289e-05 1.7664518964011222e-05 1.776070894266013e-05 2.2410767996916547e-05 1.8322754840482958e-05 2.9905773772043176e-05 9.271647286368534e-06 1.7318374375463463e-05 1.9417542716837488e-05 2.2248270397540182e-05 2.1713551177526824e-05 1.2405201232468244e-05 1.1465369425422978e-05 2.6299017918063328e-05 2.2061703930376098e-05 1.921957482409198e-05 1.659378904150799e-05 1.2629977391043212e-05 -6.803748692618683e-05
3.120574547210708e-05 2.7578105800785124e-05 2.9174541850807145e-05 2.7765338018070906e-05 2.4567798391217366e-06 2.8487651434261352e-05 2.691608460736461e-05 2.9530849133152515e-05 1.2942409739480354e-05 1.6329431673511863e-05 2.3756630980642512e-05 2.8695107175735757e-05 2.1966467102174647e-05 2.099491211993154e-05 1.3767939890385605e-05 1.8237980839330703e-05 1.8099237422575243e-05 2.1109510271344334e-05 1.868364415713586e-05 3.032221684406977e-05 9.549463356961496e-06 1.7931586626218632e-05 2.0069432139280252e-05 2.3103941202862188e-05 2.2237407392822206e-05 1.3609960660687648e-05 1.1253335287619848e-05 2.630534982017707e-05 2.2750346033717506e-05 1.9558188796509057e-05 1.5517887732130475e-05 1.2437422810762655e-05 -0.00014113927318248898
3.14256212732289e-05 2.8240367100806907e-05 2.925322587543633e-05 2.663977829797659e-05 2.658465291460743e-06 2.7698952180799097e-05 2.7658039471134543e-05 3.008457861142233e-05 1.298954612138914e-05 1.7104233847931027e-05 2.4314653273904696e-05 2.959899757115636e-05 2.261467307107523e-05 2.190760824305471e-05 1.4664071386505384e-05 1.8858710973290727e-05 1.8514856492402032e-05 1.9763298041652888e-05 1.9143111785524525e-05 3.064774500671774e-05 9.975120519811753e-06 1.8671740690479055e-05 2.0802703147637658e-05 2.4032611690927297e-05 2.2908745449967682e-05 1.5174584405031055e-05 1.1084371180913877e-05 2.6392241124995053e-05 2.353674244659487e-05 1.9909621187252924e-05 1.4470245332631748e-05 1.2231382243044209e-05 -0.0002308089897269383
3.150762495351955e-05 2.890209543693345e-05 2.9390448617050424e-05 2.5799647119129077e-05 3.0671744752908126e-06 2.6978328605764546e-05 2.839433182089124e-05 3.057891080970876e-05 1.3494866834662389e-05 1.7864193068817258e-05 2.4824796128086746e-05 3.0450739359366708e-05 2.3315600628848188e-05 2.2752321456209756e-05 1.5614461517543532e-05 1.9515317035256885e-05 1.9008948584087193e-05 1.85265871550655e-05 1.970437733689323e-05 3.088511584792286e-05 1.0533563909120858e-05 1.9537341358955018e-05 2.159120049327612e-05 2.499207403161563e-05 2.371877599216532e-05 1.7062004189938307e-05 1.0947892405965831e-05 2.657024197105784e-05 2.438350384181831e-05 2.0251762180123478e-05 1.352752951788716e-05 1.2024885108985472e-05 -0.0003384562733117491
3.1469131499761716e-05 2.9517403163481504e-05 2.956880780402571e-05 2.5298209948232397e-05 3.680517920656712e-06 2.6371681087766774e-05 2.9078941224724986e-05 3.098983142990619e-05 1.4434514923777897e-05 1.8571703549241647e-05 2.5261433620471507e-05 3.120710243820213e-05 2.4045937607297674e-05 2.3489419618272223e-05 1.6563642930123024e-05 2.019004023168236e-05 1.9572007659007795e-05 1.753514152369462e-05 2.0360663256724365e-05 3.103493872913532e-05 1.1196674677194096e-05 2.0516186850727536e-05 2.240146386611741e-05 2.5935933081200346e-05 2.464678618707694e-05 1.9209755919291638e-05 1.0826191100932192e-05 2.6839912607101724e-05 2.5247514713555574e-05 2.0561130440910347e-05 1.2751353096973617e-05 1.1827793969132472e-05 -0.0004642039421014488
3.1329120247391984e-05 3.0042070648050867e-05 2.9766393708996475e-05 2.515019878046587e-05 4.472900855034823e-06 2.5913426725310273e-05 2.966774263768457e-05 3.1294042855734006e-05 1.5735584383946843e-05 1.9193876141798683e-05 2.5597446438041516e-05 3.182659565936774e-05 2.4775275960564613e-05 2.4081446099444292e-05 1.745206827763468e-05 2.08605906664161e-05 2.018532541114837e-05 1.6902888091863133e-05 2.1096609998494387e-05 3.109867247985676e-05 1.1924508726224303e-05 2.1586693037534133e-05 2.3195807443698868e-05 2.681582554941997e-05 2.566124385339208e-05 2.153248897229787e-05 1.0695704986574128e-05 2.7191315894015133e-05 2.6082472686539404e-05 2.0813993614865467e-05 1.2184785191493575e-05 1.1644547157629859e-05 -0.0006062971078790724
3.111365731456317e-05 3.044227560167201e-05 2.9963019187562168e-05 2.5337210900033824e-05 5.40313021701877e-06 2.56287821684964e-05 3.012643355759792e-05 3.1475698051508516e-05 1.7288666640524752e-05 1.971019992197398e-05 2.5811219529714435e-05 3.2278239814331755e-05 2.5474362701061182e-05 2.4501176085323095e-05 1.8226304746349342e-05 2.1504944015759975e-05 2.0826502804993652e-05 1.6712463548174128e-05 2.1892750737606548e-05 3.108121018158272e-05 1.2673302080656867e-05 2.272365236422047e-05 2.3939499442349188e-05 2.7590673198574223e-05 2.6726702344603837e-05 2.393260547250975e-05 1.0537159141676966e-05 2.7609710741671734e-05 2.684743594727479e-05 2.0993056750739925e-05 1.1854436706926208e-05 1.1479886779852677e-05 -0.0007609020103700459
3.0856179364491254e-05 3.069920785492286e-05 3.0144756237859838e-05 2.5815583285293542e-05 6.419640158128459e-06 2.553592639742419e-05 3.043566357519012e-05 3.1530322303297e-05 1.896075627882965e-05 2.0115339793846942e-05 2.5890554752550088e-05 3.2545496651437134e-05 2.6118550522369333e-05 2.4735909391893074e-05 1.8844802980311215e-05 2.2106585674919188e-05 2.147295708709862e-05 1.7014961485983804e-05 2.272868914587889e-05 3.099258537986316e-05 1.3402609511103947e-05 2.3900607629911974e-05 2.4605102225905284e-05 2.8230497264303267e-05 2.7808295271825045e-05 2.6308121960028075e-05 1.0339713298890274e-05 2.807968485285528e-05 2.7511428925208747e-05 2.109173874487169e-05 1.1773207006626762e-05 1.1341306162648834e-05 -0.0009223480592481792
3.058705260627903e-05 3.080268652411178e-05 3.02977114188252e-05 2.651078648341354e-05 7.455766990460688e-06 2.5636785721872002e-05 3.058382935705595e-05 3.145677692373283e-05 2.0596125978045166e-05 2.0409101125551388e-05 2.5825494958553463e-05 3.261902747908607e-05 2.6681158487917855e-05 2.4779339582892135e-05 1.9272089048172347e-05 2.264722206746228e-05 2.209646481787786e-05 1.781957507773768e-05 2.357634366489947e-05 3.0839990358799696e-05 1.40703450597357e-05 2.5082861611736007e-05 2.5166402338072658e-05 2.8710352125926875e-05 2.8865561034763232e-05 2.8549977287184447e-05 1.0096078767674044e-05 2.8578891942743212e-05 2.8046833904227242e-05 2.1107392967678607e-05 1.1932846064155456e-05 1.1231361895625014e-05 -0.0010832793777808547
3.0337640055222437e-05 3.0758572393096983e-05 3.0415820219786838e-05 2.7332702302373946e-05 8.442429134447593e-06 2.5924999135895632e-05 3.057475259993225e-05 3.126468800473958e-05 2.2038118913769722e-05 2.0604786186595447e-05 2.561696237535216e-05 3.2504376576980576e-05 2.7142586986883543e-05 2.463952660036739e-05 1.9489789337967522e-05 2.3115111616789363e-05 2.267280433443375e-05 1.909661659738049e-05 2.4408982426393777e-05 3.0635270377388224e-05 1.464195429434767e-05 2.623629552545026e-05 2.5606899725971743e-05 2.901861626014579e-05 2.986232539115008e-05 3.0556126148439944e-05 9.810539268073626e-06 2.9087039365549572e-05 2.8438802473829128e-05 2.1048736016382463e-05 1.2312821127125062e-05 1.1155438187415712e-05 -0.0012350344331935048
3.0133280233712867e-05 3.058235961361788e-05 3.049645238206722e-05 2.8177964850328863e-05 9.308048902312294e-06 2.6380315830465406e-05 3.042129537789151e-05 3.096820364589803e-05 2.3137805328588e-05 2.0719475287478417e-05 2.5270739570260048e-05 3.221627775928937e-05 2.748465703916736e-05 2.433291228953749e-05 1.9491930288495496e-05 2.3498803784605116e-05 2.3175562091637403e-05 2.077105818898417e-05 2.5195118723786436e-05 3.0388351660803892e-05 1.5088210602698382e-05 2.732373286562506e-05 2.5915329388226382e-05 2.9152020943001844e-05 3.0762461392441764e-05 3.223185922252014e-05 9.493120160186663e-06 2.9581318813143298e-05 2.867992952815257e-05 2.0929604943376034e-05 1.287983286601957e-05 1.1116773748653941e-05 -0.0013683454599231482
2.9989365430083126e-05 3.0296472687041387e-05 3.0538823921233416e-05 2.893831151595805e-05 9.983133168134373e-06 2.6968667953042313e-05 3.0142296964186244e-05 3.0584084015572444e-05 2.376772135903593e-05 2.0770105038536713e-05 2.4797269361442886e-05 3.17750709655229e-05 2.769113598333206e-05 2.3881453671492636e-05 1.928398705786094e-05 2.3787612008163705e-05 2.3579081243951805e-05 2.2732914658263326e-05 2.5900839318637736e-05 3.010447289852891e-05 1.5385485312435776e-05 2.8304290026426315e-05 2.6084293494932353e-05 2.911339106503874e-05 3.1530275009572506e-05 3.349592225276865e-05 9.158764441963285e-06 3.0037448595976457e-05 2.8768423362635076e-05 2.0766308807651512e-05 1.3586797649622895e-05 1.1114057087979745e-05 -0.0014740462647750974
2.9912796890130267e-05 2.992893678310793e-05 3.0545390472980216e-05 2.951176429633051e-05 1.0406550245534163e-05 2.764699820545502e-05 2.9761567930108868e-05 3.013180503330659e-05 2.383535866101738e-05 2.0774892618646845e-05 2.4212777134380303e-05 3.1206694984575734e-05 2.7748355932999402e-05 2.3311864424613304e-05 1.8883385564549826e-05 2.397215757810045e-05 2.3859349312260747e-05 2.484097240085248e-05 2.649095949891489e-05 2.978570046252571e-05 1.5517496649408713e-05 2.9136012017261237e-05 2.6111467377631925e-05 2.8912367270095274e-05 3.2133786589838564e-05 3.4286123991478235e-05 8.828194040688686e-06 3.0431330742430873e-05 2.8709177058772184e-05 2.0576741007971577e-05 1.4377917068486568e-05 1.1143384654133115e-05 -0.001543818274512887
2.990319626405835e-05 2.9513457775465213e-05 3.0523337045451626e-05 2.98132945317775e-05 1.053265714290319e-05 2.836701605701819e-05 2.9308353987289593e-05 2.9633385565830395e-05 2.32939582929248e-05 2.075020529446192e-05 2.354009666305501e-05 3.054321859963238e-05 2.7649391995510086e-05 2.2656828150502406e-05 1.8320721210329793e-05 2.4047287297435105e-05 2.3998753022169694e-05 2.6936239009955898e-05 2.6934401830658317e-05 2.9430852009681985e-05 1.547751708130818e-05 2.9780863769701682e-05 2.6001293008448556e-05 2.8566106266225688e-05 3.254851981182583e-05 3.456530612311326e-05 8.525817065674346e-06 3.0743420211365446e-05 2.851515637303237e-05 2.0382496586535126e-05 1.5198785149550531e-05 1.1201221241208259e-05 -0.0015709009021520615
2.9955863283248618e-05 2.9087923394399695e-05 3.0485092793242075e-05 2.978429984068498e-05 1.0336961167922709e-05 2.9081238608341664e-05 2.881569707824383e-05 2.911490446422249e-05 2.2148937205201946e-05 2.0710251192213036e-05 2.2809079382568598e-05 2.982205114676617e-05 2.7396265068091452e-05 2.1953948817099445e-05 1.7639031284488738e-05 2.4015098460949957e-05 2.3990154659259133e-05 2.8858361474703997e-05 2.7207115635974333e-05 2.903984932345338e-05 1.5271163647412322e-05 3.0208488169591874e-05 2.5767190891201608e-05 2.8099206247134134e-05 3.276050847489387e-05 3.43253996106796e-05 8.280157089757267e-06 3.096144791925326e-05 2.8207798095536418e-05 2.020892861764878e-05 1.6002695701899938e-05 1.1286381777608767e-05 -0.0015508057549595833
3.0063623853493482e-05 2.8693704734905623e-05 3.0450266422121786e-05 2.9401780921034515e-05 9.821193998504896e-06 2.9749260647804476e-05 2.8320730052655563e-05 2.8607057174667716e-05 2.0462983229663223e-05 2.0669293007813394e-05 2.2058409740566276e-05 2.9086229915264994e-05 2.7001486159861088e-05 2.1246145479381084e-05 1.6893105566850863e-05 2.3885571863502264e-05 2.3838034394429997e-05 3.0456043532467447e-05 2.729664629441686e-05 2.8615275368792936e-05 1.4916741747583728e-05 3.0400218747672625e-05 2.5431805624975823e-05 2.7545576813281514e-05 3.27692468999885e-05 3.359016773174517e-05 8.122072358673904e-06 3.108316013822332e-05 2.7816970032290556e-05 2.0084289644728415e-05 1.675376006460283e-05 1.1402595191611908e-05 -0.0014818409690633416
3.0211416742531583e-05 2.8366239348542877e-05 3.0437222449108958e-05 2.86750710074557e-05 9.00981467566453e-06 3.03335164062446e-05 2.785545257211197e-05 2.813691389746964e-05 1.834740578487981e-05 2.0633287931559607e-05 2.1326324713299982e-05 2.83744084299542e-05 2.6481113309273496e-05 2.057150413747877e-05 1.6139138097059913e-05 2.366906301176641e-05 2.3551650883746333e-05 3.158701292704791e-05 2.7195288566872478e-05 2.815373954945244e-05 1.4437306163017638e-05 3.0343066100613214e-05 2.5018654923769645e-05 2.6938085284200497e-05 3.258063952671364e-05 3.240609657950699e-05 8.07579363026889e-06 3.1109510018723086e-05 2.737225076998584e-05 2.003099325520452e-05 1.742216591082979e-05 1.1551243915164378e-05 -0.001365733565762639
3.0375773349078372e-05 2.812983984767925e-05 3.0458433684543706e-05 2.7639127438305877e-05 7.942938282212708e-06 3.079820817220025e-05 2.7441690690466203e-05 2.7723404855350964e-05 1.595051071490161e-05 2.0599618437699974e-05 2.064688305836171e-05 2.7717716875486076e-05 2.5852848921203986e-05 1.996094397327397e-05 1.5429735867655836e-05 2.3377018806058913e-05 2.3144923034124076e-05 3.213556919945404e-05 2.689999200811144e-05 2.7647360184346326e-05 1.3856093573849648e-05 3.0029901608941145e-05 2.4549688532715663e-05 2.630519520607777e-05 3.220540747861378e-05 3.083920819335617e-05 8.155259820341598e-06 3.104288407485001e-05 2.6900041120825335e-05 2.0062343537574634e-05 1.7985405065701343e-05 1.172892461909214e-05 -0.0012071909150108695
3.05360445054248e-05 2.8003958504996262e-05 3.052600004593842e-05 2.6361227355664596e-05 6.6825914473156445e-06 3.1120431231101975e-05 2.7097443307866342e-05 2.7384263376006857e-05 1.3453559404297266e-05 2.0562842109939083e-05 2.0054818378412165e-05 2.714546280913055e-05 2.514351945137605e-05 1.9443159544607624e-05 1.481678100390127e-05 2.302642496943008e-05 2.264291288156528e-05 3.202852531103417e-05 2.642174695210997e-05 2.709452746785246e-05 1.3203502930991817e-05 2.9468659704434685e-05 2.4051405489444733e-05 2.567722367530223e-05 3.1666488212067634e-05 2.8978152840863913e-05 8.369615898118354e-06 3.089468373218551e-05 2.6428029741509818e-05 2.018908162426669e-05 1.843583413574379e-05 1.1935389920836315e-05 -0.0010137854842469096
3.066926001338288e-05 2.7995054551865906e-05 3.064493648707867e-05 2.4929326173150912e-05 5.301356395648327e-06 3.128447133349255e-05 2.6829551643459126e-05 2.7128533474751748e-05 1.1050557986891363e-05 2.0508636225713417e-05 1.9576746126404032e-05 2.6676358174881898e-05 2.438065712340176e-05 1.9036559024243616e-05 1.4341238056658767e-05 2.263273017888423e-05 2.207073885074351e-05 3.123151327599771e-05 2.5777886548894458e-05 2.649239104357548e-05 1.2506930943345651e-05 2.8675280191237107e-05 2.354689422645606e-05 2.507837962184567e-05 3.0989773222245276e-05 2.6920262826024555e-05 8.712361704965588e-06 3.067566649406217e-05 2.5978137273341417e-05 2.0410745491972193e-05 1.8771388567984104e-05 1.2165613952674903e-05 -0.0007958440692164004
3.075475979130715e-05 2.810055411828216e-05 3.0816212529316545e-05 2.3448679712601006e-05 3.879855739796767e-06 3.128654134343378e-05 2.6639187126420438e-05 2.696149385883473e-05 8.935013283917215e-06 2.042322557826992e-05 1.9235338186263107e-05 2.632435644045472e-05 2.3597149265697226e-05 1.8754379198071547e-05 1.4035362255526707e-05 2.221495560661424e-05 2.1460751668200828e-05 2.976605719595682e-05 2.4997447326313704e-05 2.5842178729362786e-05 1.179304308607243e-05 2.7678663172991946e-05 2.3059385057422332e-05 2.4530694645363837e-05 3.0209033866412938e-05 2.477004090906121e-05 9.1684159997385e-06 3.0401275580516085e-05 2.5569632271071896e-05 2.0721150576719083e-05 1.8999484382220544e-05 1.2414865523169283e-05 -0.0005654561682604253
3.0778261134400964e-05 2.8312293579801917e-05 3.1038034649100155e-05 2.2033134882804006e-05 2.504364601918496e-06 3.113635830231942e-05 2.6523563064984046e-05 2.688626955205109e-05 7.287329026439693e-06 2.029754250543192e-05 1.9048971807933412e-05 2.6100631657755002e-05 2.2832289687357843e-05 1.8606184312375262e-05 1.3924103768658824e-05 2.1796931832795963e-05 2.0852199668297544e-05 2.7710744689102285e-05 2.412253525108099e-05 2.515330743335653e-05 1.10884357127361e-05 2.6521973268245347e-05 2.261505142087117e-05 2.405497434665449e-05 2.9366878152359277e-05 2.263613168906886e-05 9.716539352666587e-06 3.0093260647845455e-05 2.52213139901869e-05 2.111086723743938e-05 1.9138258721795864e-05 1.268064443138428e-05 -0.0003356074448674917
3.073282277910039e-05 2.8616592317121103e-05 3.130474578938447e-05 2.0795709133381024e-05 1.260718704543251e-06 3.085516073042527e-05 2.6476838684175164e-05 2.6903040634351783e-05 6.2588528635387775e-06 2.0127179595874622e-05 1.903081101772841e-05 2.6012645321316086e-05 2.2130203433334827e-05 1.8597500456962734e-05 1.4021916285855696e-05 2.1406367523013614e-05 2.0287336155888624e-05 2.519847112125717e-05 2.320664316357579e-05 2.4445049348287284e-05 1.0419252248539124e-05 2.5260989787057042e-05 2.2240450562094338e-05 2.3670956579735503e-05 2.8511885830084793e-05 2.0622492229449563e-05 1.0331506928196177e-05 2.9777273084619083e-05 2.4950240913312882e-05 2.156715709134005e-05 1.9213104678783566e-05 1.2960943422513083e-05 -0.00011939047544728965
3.061527604586445e-05 2.8992302759434097e-05 3.1605304684489965e-05 1.9838777006953023e-05 2.2208045891147776e-07 3.047193786187563e-05 2.64891186816385e-05 2.7007428798242472e-05 5.955052984063514e-06 1.990983037103433e-05 1.9185315977665596e-05 2.60622582572978e-05 2.153475725208409e-05 1.8727996575762518e-05 1.4329606528917793e-05 2.10708130907733e-05 1.9808019715128466e-05 2.2408592485589907e-05 2.2310559870675206e-05 2.3745793441776186e-05 9.806957677938044e-06 2.3958920792210847e-05 2.1959935111226514e-05 2.3393778974423185e-05 2.7692840376403183e-05 1.881921707536094e-05 1.0980012120853644e-05 2.947747452708427e-05 2.4768480216152966e-05 2.2071864805184305e-05 1.9248927856096998e-05 1.3251794371171854e-05 7.093694875948131e-05
3.0425155273405835e-05 2.9411399737000465e-05 3.192140502505936e-05 1.9241020709159784e-05 -5.557797067012871e-07 3.0017521567060612e-05 2.6545369109953754e-05 2.7189491447643377e-05 6.425588253478054e-06 1.9646189684863202e-05 1.9506282114889473e-05 2.6244015316478908e-05 2.108662374666892e-05 1.8989885575138032e-05 1.4833411114523187e-05 2.081486672977917e-05 1.9451323169050738e-05 1.9554892787709832e-05 2.149652937077917e-05 2.3088266971171834e-05 9.26520715438528e-06 2.268195203214418e-05 2.1792578991153277e-05 2.3231383238453418e-05 2.6955951398122124e-05 1.7297070371569134e-05 1.1622936654021032e-05 2.9214934329502285e-05 2.4681292416062206e-05 2.2601152522838674e-05 1.9267656170995906e-05 1.3544686225941405e-05 0.00022479891777038574
